iter	RMSE
1513	0.2472632416
1514	0.2472410787
1515	0.2472153036
1516	0.247197026
1517	0.2471788673
1518	0.2471655271
1519	0.24715362
1520	0.2471345513
1521	0.2471162194
1522	0.2471006397
1523	0.2470882095
1524	0.2470757487
1525	0.2470588624
1526	0.2470485044
1527	0.2470339837
1528	0.2470134571
1529	0.247007778
1530	0.2469825324
1531	0.2469563621
1532	0.2469387651
1533	0.246917867
1534	0.2469028147
1535	0.2468820277
1536	0.2468648095
1537	0.2468290546
1538	0.2468066401
1539	0.2467891114
1540	0.2467642316
1541	0.246749395
1542	0.2467202412
1543	0.246713626
1544	0.2466748646
1545	0.2466515617
1546	0.2466298404
1547	0.2466134194
1548	0.2465890567
1549	0.2465677856
1550	0.2465486504
1551	0.2465422665
1552	0.2465230342
1553	0.2464953257
1554	0.2464820247
1555	0.2464536272
1556	0.2464436924
1557	0.2464226944
1558	0.2464129801
1559	0.2463850973
1560	0.2463655907
1561	0.2463448529
1562	0.2463162275
1563	0.2462885358
1564	0.2462766911
1565	0.2462620726
1566	0.246236541
1567	0.2462149305
1568	0.2461985726
1569	0.2461803045
1570	0.2461644808
1571	0.2461463527
1572	0.2461384432
1573	0.2461257905
1574	0.24611493
1575	0.2460890253
1576	0.2460746705
1577	0.2460516268
1578	0.2460320101
1579	0.2460154223
1580	0.2460081438
1581	0.2459855
1582	0.245966368
1583	0.2459545368
1584	0.2459432209
1585	0.2459378586
1586	0.2459250325
1587	0.2459122077
1588	0.2458948066
1589	0.2458710162
1590	0.2458545474
1591	0.2458310185
1592	0.2458212005
1593	0.2458073454
1594	0.2457970828
1595	0.2457854618
1596	0.2457704387
1597	0.2457518396
1598	0.2457287341
1599	0.2457019001
1600	0.24569236
1601	0.2456721281
1602	0.245662649
1603	0.2456426854
1604	0.2456266943
1605	0.245612747
1606	0.2456002441
1607	0.2455806979
1608	0.2455595076
1609	0.2455478988
1610	0.2455274007
1611	0.2455039754
1612	0.2454890474
1613	0.2454728605
1614	0.245451863
1615	0.245437885
1616	0.2454139751
1617	0.2453954195
1618	0.2453777033
1619	0.2453561298
1620	0.2453417859
1621	0.2453261816
1622	0.2453124616
1623	0.2452928926
1624	0.2452702096
1625	0.2452480836
1626	0.2452318586
1627	0.2452206469
1628	0.2452072522
1629	0.2451874191
1630	0.2451672347
1631	0.2451456834
1632	0.2451295124
1633	0.2451123492
1634	0.2450713634
1635	0.2450591745
1636	0.245051325
1637	0.2450354391
1638	0.245016007
1639	0.2450006227
1640	0.2449805787
1641	0.2449711695
1642	0.2449578782
1643	0.2449403364
1644	0.2449173044
1645	0.2448997384
1646	0.2448826992
1647	0.2448560315
1648	0.2448394831
1649	0.2448306523
1650	0.2448201725
1651	0.2448068071
1652	0.2447917876
1653	0.2447717928
1654	0.2447509471
1655	0.2447335823
1656	0.2447074868
1657	0.2446913915
1658	0.2446744642
1659	0.244648695
1660	0.2446351055
1661	0.2446159621
1662	0.2445957861
1663	0.2445742562
1664	0.2445640047
1665	0.2445520571
1666	0.2445314893
1667	0.2445129443
1668	0.2445001092
1669	0.2444845848
1670	0.2444694378
1671	0.244462285
1672	0.2444533137
1673	0.2444262825
1674	0.2444099202
1675	0.2443896292
1676	0.2443704874
1677	0.2443563941
1678	0.2443407299
1679	0.2443116604
1680	0.2442986846
1681	0.2442866581
1682	0.2442685048
1683	0.2442589013
1684	0.2442206597
1685	0.2442011841
1686	0.2441911197
1687	0.2441645306
1688	0.2441518266
1689	0.2441289954
1690	0.2441150825
1691	0.2441035021
1692	0.2440838886
1693	0.2440715791
1694	0.2440558461
1695	0.2440254557
1696	0.2440119041
1697	0.2439995365
1698	0.2439854765
1699	0.2439717753
1700	0.2439577503
1701	0.2439419549
1702	0.2439183767
1703	0.2439090078
1704	0.2438955775
1705	0.2438712354
1706	0.243852616
1707	0.2438363108
1708	0.2438117661
1709	0.2438013988
1710	0.2437876393
1711	0.2437734074
1712	0.243754452
1713	0.2437405307
1714	0.2437270831
1715	0.2437139604
1716	0.2436979615
1717	0.2436820148
1718	0.2436692048
1719	0.2436633183
1720	0.2436473646
1721	0.2436322333
1722	0.2436116368
1723	0.2435972352
1724	0.2435834681
1725	0.2435682105
1726	0.24354817
1727	0.2435400904
1728	0.2435252028
1729	0.2435098108
1730	0.2435010724
1731	0.2434832161
1732	0.243473284
1733	0.2434667959
1734	0.2434533443
1735	0.24343817
1736	0.2434322985
1737	0.2434171167
1738	0.2434037642
1739	0.2433947548
1740	0.2433746863
1741	0.2433597926
1742	0.2433449774
1743	0.2433275859
1744	0.2433133356
1745	0.2432986711
1746	0.2432899799
1747	0.2432781729
1748	0.2432713839
1749	0.2432491501
1750	0.2432373066
1751	0.2432221334
1752	0.2432160094
1753	0.2431793546
1754	0.2431640595
1755	0.2431483625
1756	0.2431365577
1757	0.2431197893
1758	0.2431057973
1759	0.2430863526
1760	0.2430629806
1761	0.2430461037
1762	0.2430233075
1763	0.2430039794
1764	0.2429885432
1765	0.2429757173
1766	0.2429567911
1767	0.2429427153
1768	0.2429250373
1769	0.2429128602
1770	0.242895441
1771	0.2428818222
1772	0.2428673294
1773	0.2428511134
1774	0.2428418292
1775	0.2428277309
1776	0.2428100158
1777	0.2427877876
1778	0.2427770718
1779	0.2427527887
1780	0.2427440712
1781	0.2427282843
1782	0.2427140063
1783	0.2426865416
1784	0.2426646028
1785	0.2426488266
1786	0.2426358516
1787	0.2426211621
1788	0.2426013378
1789	0.2425910866
1790	0.2425750314
1791	0.2425587303
1792	0.2425483449
1793	0.2425401185
1794	0.2425289936
1795	0.242516504
1796	0.2424994278
1797	0.2424910003
1798	0.2424772271
1799	0.242469245
1800	0.2424591581
1801	0.2424448435
1802	0.2424331373
1803	0.2424079472
1804	0.2423938127
1805	0.2423796541
1806	0.2423671288
1807	0.2423408583
1808	0.242330786
1809	0.2423179169
1810	0.2423037115
1811	0.2422878268
1812	0.242277768
1813	0.242261454
1814	0.2422449462
1815	0.2422390458
1816	0.2422272337
1817	0.2422197259
1818	0.2422035071
1819	0.2421898418
1820	0.2421803434
1821	0.2421588859
1822	0.2421506735
1823	0.2421332345
1824	0.2421171784
1825	0.2421045524
1826	0.2420903078
1827	0.2420727962
1828	0.2420588356
1829	0.2420380539
1830	0.2420266504
1831	0.2420074866
1832	0.2419929081
1833	0.2419731169
1834	0.2419633736
1835	0.2419431304
1836	0.2419309271
1837	0.2418931168
1838	0.2418760699
1839	0.2418424974
1840	0.2418305582
1841	0.2418149651
1842	0.2417980632
1843	0.2417854667
1844	0.2417701489
1845	0.2417558847
1846	0.2417402072
1847	0.2417265433
1848	0.2417093607
1849	0.2416888952
1850	0.2416733482
1851	0.2416586074
1852	0.2416441385
1853	0.2416229392
1854	0.2416119017
1855	0.2416043842
1856	0.2415922669
1857	0.2415847164
1858	0.2415795294
1859	0.2415587549
1860	0.2415455778
1861	0.2415267418
1862	0.241517272
1863	0.2414939487
1864	0.241483723
1865	0.2414714774
1866	0.2414583821
1867	0.2414372565
1868	0.2414280577
1869	0.2414157565
1870	0.2414034925
1871	0.2413897671
1872	0.2413762589
1873	0.2413681147
1874	0.2413547226
1875	0.241345295
1876	0.2413339092
1877	0.241325156
1878	0.2413111009
1879	0.2412994646
1880	0.2412870489
1881	0.2412785069
1882	0.2412569707
1883	0.2412405341
1884	0.2412295627
1885	0.2412109838
1886	0.2412013678
1887	0.2411877283
1888	0.2411694398
1889	0.2411441473
1890	0.2411343449
1891	0.2411207159
1892	0.2411075538
1893	0.2410854693
1894	0.241072753
1895	0.2410599537
1896	0.241046432
1897	0.2410400482
1898	0.2410283655
1899	0.2410173244
1900	0.2409990907
1901	0.2409831306
1902	0.240969139
1903	0.2409526905
1904	0.2409346752
1905	0.2409223214
1906	0.2409036997
1907	0.2408957368
1908	0.2408789042
1909	0.2408609387
1910	0.2408356222
1911	0.2408213115
1912	0.2408123123
1913	0.2407998303
1914	0.240790466
1915	0.2407795927
1916	0.2407676396
1917	0.2407576413
1918	0.2407456321
1919	0.2407371788
1920	0.2407045641
1921	0.2406692148
1922	0.24065714
1923	0.2406434135
1924	0.2406342211
1925	0.2406139586
1926	0.2406028531
1927	0.2405875247
1928	0.2405549099
1929	0.2405405651
1930	0.2405288454
1931	0.2405201721
1932	0.2405117014
1933	0.2405029957
1934	0.2404931971
1935	0.2404759208
1936	0.2404562531
1937	0.2404320319
1938	0.240420595
1939	0.240403954
1940	0.2403918707
1941	0.2403785745
1942	0.2403612616
1943	0.2403489294
1944	0.2403388146
1945	0.2403245608
1946	0.2403147293
1947	0.2403002066
1948	0.2402850872
1949	0.2402740098
1950	0.2402653593
1951	0.2402546039
1952	0.2402462481
1953	0.2402271149
1954	0.2402142688
1955	0.2401976827
1956	0.2401774275
1957	0.2401615512
1958	0.240152446
1959	0.2401337168
1960	0.2401140721
1961	0.2401035924
1962	0.2400933801
1963	0.2400809318
1964	0.2400739794
1965	0.2400581214
1966	0.2400467035
1967	0.2400173369
1968	0.2400014875
1969	0.2399932014
1970	0.2399765301
1971	0.2399624832
1972	0.239949377
1973	0.2399163277
1974	0.2399091648
1975	0.2398879051
1976	0.239877466
1977	0.2398574987
1978	0.2398436293
1979	0.239826309
1980	0.2398130233
1981	0.2397988184
1982	0.2397899529
1983	0.239779921
1984	0.2397715899
1985	0.2397623964
1986	0.2397543508
1987	0.2397457442
1988	0.2397373297
1989	0.2397191391
1990	0.2397110621
1991	0.2396968232
1992	0.2396850118
1993	0.2396728523
1994	0.2396579456
1995	0.2396429462
1996	0.2396244324
1997	0.2396174447
1998	0.2396087331
1999	0.2395992481
2000	0.2395798781
2001	0.2395629583
2002	0.2395476875
2003	0.2395393259
2004	0.2395284692
2005	0.2395109534
2006	0.2395039852
2007	0.2394804665
2008	0.2394746298
2009	0.2394539405
2010	0.2394449306
2011	0.2394200555
2012	0.2394078526
2013	0.2393959143
2014	0.2393856537
2015	0.239363203
2016	0.2393499897
2017	0.2393399517
2018	0.2393167511
2019	0.2393037515
2020	0.2392774412
2021	0.2392617899
2022	0.2392515347
2023	0.2392222136
2024	0.2391925073
2025	0.2391771774
2026	0.2391682399
2027	0.23916078
2028	0.2391322722
2029	0.2391130393
2030	0.2391021436
2031	0.2390806429
2032	0.2390717265
2033	0.2390636301
2034	0.2390520064
2035	0.2390392837
2036	0.23902126
2037	0.2390027716
2038	0.2389903649
2039	0.2389625742
2040	0.2389578151
2041	0.2389396668
2042	0.2389330924
2043	0.2389215207
2044	0.2389090553
2045	0.2388946961
2046	0.2388724026
2047	0.2388615644
2048	0.2388404271
2049	0.2388280941
2050	0.238810505
2051	0.2387893729
2052	0.2387751841
2053	0.2387437579
2054	0.2387300756
2055	0.2387212404
2056	0.2387079619
2057	0.2386991636
2058	0.2386896194
2059	0.2386785971
2060	0.2386686494
2061	0.2386445856
2062	0.2386250389
2063	0.2385973013
2064	0.2385854108
2065	0.2385628865
2066	0.2385518714
2067	0.238537499
2068	0.238527135
2069	0.2385210614
2070	0.2385066851
2071	0.238479164
2072	0.2384683553
2073	0.2384556171
2074	0.2384425634
2075	0.238429641
2076	0.2384222376
2077	0.2384140143
2078	0.2384028813
2079	0.2383760586
2080	0.2383616593
2081	0.2383488792
2082	0.2383333758
2083	0.2383269247
2084	0.2383192112
2085	0.2382919881
2086	0.2382777903
2087	0.2382624858
2088	0.2382506799
2089	0.2382367263
2090	0.2382252956
2091	0.2382061906
2092	0.2381996718
2093	0.2381845317
2094	0.2381680017
2095	0.2381532168
2096	0.238145202
2097	0.2381376442
2098	0.2381312209
2099	0.238123092
2100	0.2381099122
2101	0.238096402
2102	0.2380834289
2103	0.2380728378
2104	0.2380636642
2105	0.238053673
2106	0.2380435747
2107	0.2380305142
2108	0.2380195
2109	0.2380099513
2110	0.2380036207
2111	0.2379868159
2112	0.2379813792
2113	0.2379609304
2114	0.2379347736
2115	0.2379284759
2116	0.2379112733
2117	0.2378984604
2118	0.2378869441
2119	0.2378805282
2120	0.2378630093
2121	0.2378540479
2122	0.2378467369
2123	0.2378404818
2124	0.2378293328
2125	0.2378194578
2126	0.2378032692
2127	0.237781427
2128	0.2377742359
2129	0.2377611521
2130	0.2377442626
2131	0.2377276713
2132	0.2377167358
2133	0.2376846009
2134	0.2376783908
2135	0.2376722746
2136	0.2376627841
2137	0.2376480709
2138	0.237634781
2139	0.2376206024
2140	0.2376020345
2141	0.2375899116
2142	0.2375726759
2143	0.2375591255
2144	0.2375481187
2145	0.2375348629
2146	0.2375196497
2147	0.2375117283
2148	0.2375030663
2149	0.2374849882
2150	0.237474683
2151	0.2374641586
2152	0.2374429439
2153	0.2374324731
2154	0.2374213253
2155	0.2374095415
2156	0.2373985489
2157	0.2373816247
2158	0.2373699409
2159	0.2373554567
2160	0.2373452824
2161	0.2373300612
2162	0.237317051
2163	0.2373094263
2164	0.2372981728
2165	0.2372904784
2166	0.2372810828
2167	0.2372647301
2168	0.237254991
2169	0.2372418509
2170	0.2372341057
2171	0.2372274502
2172	0.2372208381
2173	0.2371926887
2174	0.2371741023
2175	0.2371634188
2176	0.237156358
2177	0.2371486439
2178	0.2371388952
2179	0.2371265281
2180	0.2370998422
2181	0.2370934282
2182	0.2370818828
2183	0.2370755487
2184	0.2370697543
2185	0.2370471146
2186	0.2370296024
2187	0.237020668
2188	0.2370111671
2189	0.2370021507
2190	0.2369910975
2191	0.2369796127
2192	0.2369641459
2193	0.2369574236
2194	0.2369432677
2195	0.2369359906
2196	0.2369239047
2197	0.2369114144
2198	0.2369046152
2199	0.2368895574
2200	0.2368777111
2201	0.2368647052
2202	0.2368469281
2203	0.2368381987
2204	0.2368254192
2205	0.2368197727
2206	0.2368021655
2207	0.2367898585
2208	0.2367738762
2209	0.2367615984
2210	0.2367469322
2211	0.236736325
2212	0.2367191619
2213	0.2367038892
2214	0.2366876514
2215	0.2366804992
2216	0.2366666789
2217	0.2366594316
2218	0.2366476762
2219	0.236631954
2220	0.236602099
2221	0.2365914737
2222	0.2365833658
2223	0.2365740997
2224	0.2365453782
2225	0.2365383415
2226	0.2365229073
2227	0.2365127856
2228	0.2365012033
2229	0.2364881866
2230	0.2364768051
2231	0.2364654189
2232	0.2364529351
2233	0.2364456586
2234	0.2364389161
2235	0.2364319786
2236	0.2364220202
2237	0.2364095679
2238	0.2364009497
2239	0.23638869
2240	0.2363824602
2241	0.2363668364
2242	0.2363516434
2243	0.2363418728
2244	0.2363269101
2245	0.2363209567
2246	0.2363103279
2247	0.2362993948
2248	0.2362844032
2249	0.2362705778
2250	0.2362597209
2251	0.2362553496
2252	0.2362456937
2253	0.2362297095
2254	0.2362100294
2255	0.2361976985
2256	0.2361837383
2257	0.23617466
2258	0.2361614207
2259	0.2361480923
2260	0.2361416576
2261	0.2361291131
2262	0.2361034295
2263	0.2360917778
2264	0.2360764085
2265	0.2360647895
2266	0.236057547
2267	0.2360461813
2268	0.2360400101
2269	0.2360251303
2270	0.2360125041
2271	0.2360025391
2272	0.2359927127
2273	0.2359708969
2274	0.2359617888
2275	0.2359543343
2276	0.2359441193
2277	0.2359295387
2278	0.2359228574
2279	0.2359141219
2280	0.2359056431
2281	0.2358916961
2282	0.2358834481
2283	0.2358621505
2284	0.2358494183
2285	0.2358367161
2286	0.2358242939
2287	0.2358128865
2288	0.2358028847
2289	0.2357873531
2290	0.2357638938
2291	0.235757318
2292	0.2357516446
2293	0.2357421781
2294	0.2357305437
2295	0.2357177407
2296	0.2357073755
2297	0.2356975906
2298	0.235684393
2299	0.2356767268
2300	0.2356680058
2301	0.2356506
2302	0.2356446995
2303	0.2356280661
2304	0.2356129872
2305	0.2356060576
2306	0.2355921989
2307	0.2355800933
2308	0.2355671351
2309	0.2355560617
2310	0.2355497616
2311	0.2355444605
2312	0.235525095
2313	0.2355170794
2314	0.2355065513
2315	0.2354945388
2316	0.2354877607
2317	0.2354806026
2318	0.2354729764
2319	0.2354655128
2320	0.2354561469
2321	0.2354504269
2322	0.2354447394
2323	0.2354373025
2324	0.2354273087
2325	0.2354173181
2326	0.2354105611
2327	0.2354020787
2328	0.2353931556
2329	0.2353856022
2330	0.2353720856
2331	0.2353552839
2332	0.2353496054
2333	0.2353452236
2334	0.2353358174
2335	0.2353281409
2336	0.2353218497
2337	0.2353099845
2338	0.2352851534
2339	0.2352784682
2340	0.2352643759
2341	0.2352568854
2342	0.2352326522
2343	0.235224246
2344	0.2352126632
2345	0.2352033295
2346	0.2351931293
2347	0.2351836244
2348	0.2351738297
2349	0.235165107
2350	0.2351576287
2351	0.2351446198
2352	0.235138719
2353	0.2351182533
2354	0.2351045444
2355	0.2350837696
2356	0.2350798201
2357	0.235070091
2358	0.2350604124
2359	0.2350543007
2360	0.2350369192
2361	0.2350278253
2362	0.2350074008
2363	0.2350011171
2364	0.2349924086
2365	0.2349811171
2366	0.2349725512
2367	0.2349671934
2368	0.2349473768
2369	0.2349375658
2370	0.2349154789
2371	0.2349027501
2372	0.2348939574
2373	0.2348822942
2374	0.2348681491
2375	0.2348447517
2376	0.2348324523
2377	0.2348197536
2378	0.2347921728
2379	0.23477971
2380	0.2347683103
2381	0.2347585417
2382	0.2347436244
2383	0.2347264911
2384	0.2347152573
2385	0.2347062569
2386	0.2346991611
2387	0.2346939802
2388	0.2346850033
2389	0.2346704875
2390	0.2346594468
2391	0.2346470851
2392	0.2346416563
2393	0.2346362601
2394	0.2346220458
2395	0.2346133817
2396	0.2346094072
2397	0.2346056344
2398	0.2345970719
2399	0.2345840996
2400	0.2345801041
2401	0.2345657072
2402	0.2345586687
2403	0.2345495204
2404	0.2345372935
2405	0.2345170805
2406	0.2344976541
2407	0.234492604
2408	0.2344877107
2409	0.2344794598
2410	0.2344736452
2411	0.2344570771
2412	0.2344464681
2413	0.2344385301
2414	0.2344332328
2415	0.2344274812
2416	0.2344177531
2417	0.234406314
2418	0.234386167
2419	0.2343768407
2420	0.2343640903
2421	0.234352194
2422	0.2343420458
2423	0.234328457
2424	0.2343193379
2425	0.2343130425
2426	0.2343036192
2427	0.2342977669
2428	0.2342889501
2429	0.2342728654
2430	0.2342621381
2431	0.2342565166
2432	0.2342314717
2433	0.2342119041
2434	0.234184627
2435	0.2341621495
2436	0.2341504774
2437	0.2341399355
2438	0.2341260471
2439	0.2341191065
2440	0.2341074383
2441	0.2341013197
2442	0.2340924354
2443	0.2340867611
2444	0.2340812207
2445	0.2340737529
2446	0.234063291
2447	0.2340441291
2448	0.2340332669
2449	0.2340221841
2450	0.2340132267
2451	0.2339935797
2452	0.2339884651
2453	0.2339753321
2454	0.2339687971
2455	0.2339460127
2456	0.2339345425
2457	0.2339263478
2458	0.2339138358
2459	0.2339051183
2460	0.2338967009
2461	0.2338780917
2462	0.2338692343
2463	0.2338518877
2464	0.2338368991
2465	0.233831914
2466	0.2338127222
2467	0.2338062319
2468	0.2337940961
2469	0.2337820207
2470	0.2337736847
2471	0.2337709964
2472	0.2337660115
2473	0.2337432398
2474	0.2337345148
2475	0.2337237824
2476	0.2336935462
2477	0.2336837374
2478	0.2336753506
2479	0.2336637233
2480	0.2336488524
2481	0.2336430797
2482	0.2336323288
2483	0.2336247175
2484	0.233606956
2485	0.2335968872
2486	0.2335915305
2487	0.2335859962
2488	0.2335768265
2489	0.2335636416
2490	0.2335562885
2491	0.2335423195
2492	0.2335378638
2493	0.2335224383
2494	0.2335117701
2495	0.2334991338
2496	0.2334893098
2497	0.2334805771
2498	0.2334511187
2499	0.2334290621
2500	0.2334204706
2501	0.2334187322
2502	0.233413222
2503	0.2334021937
2504	0.2333833289
2505	0.2333736431
2506	0.2333612483
2507	0.2333433508
2508	0.2333259452
2509	0.2333173795
2510	0.2333107161
2511	0.2333002933
2512	0.2332913406
2513	0.2332810846
2514	0.2332556125
2515	0.2332426065
2516	0.2332257735
2517	0.2332167394
2518	0.2332079574
2519	0.2331895761
2520	0.2331722449
2521	0.2331600223
2522	0.2331497441
2523	0.2331413521
2524	0.233128871
2525	0.2331117203
2526	0.2331061215
2527	0.2330905244
2528	0.2330802423
2529	0.2330710673
2530	0.2330633527
2531	0.2330517813
2532	0.2330346802
2533	0.233025094
2534	0.2330173722
2535	0.2330121654
2536	0.2330039437
2537	0.2329872712
2538	0.2329837161
2539	0.2329707687
2540	0.2329649376
2541	0.2329496637
2542	0.2329364861
2543	0.2329275232
2544	0.232914843
2545	0.2329048542
2546	0.2328955421
2547	0.2328872961
2548	0.2328569127
2549	0.2328426132
2550	0.2328277295
2551	0.2328226651
2552	0.2328137269
2553	0.2328085722
2554	0.2327925227
2555	0.2327875656
2556	0.2327699165
2557	0.2327587083
2558	0.2327427095
2559	0.2327401483
2560	0.2327357253
2561	0.2327192857
2562	0.23271101
2563	0.2327014221
2564	0.2326968974
2565	0.2326887321
2566	0.2326801565
2567	0.2326641702
2568	0.2326595455
2569	0.232649824
2570	0.2326389765
2571	0.2326341403
2572	0.2326261631
2573	0.232621575
2574	0.2326105915
2575	0.2326046349
2576	0.2325964411
2577	0.2325776122
2578	0.2325698568
2579	0.2325518442
2580	0.2325450931
2581	0.2325426125
2582	0.2325373796
2583	0.2325310666
2584	0.2325243189
2585	0.2325103124
2586	0.2324832808
2587	0.23247643
2588	0.2324717259
2589	0.2324570821
2590	0.2324460412
2591	0.2324371864
2592	0.2324189181
2593	0.2324145037
2594	0.2324104462
2595	0.2323935186
2596	0.2323830642
2597	0.2323677497
2598	0.2323597431
2599	0.2323509133
2600	0.2323421971
2601	0.2323397871
2602	0.2323268436
2603	0.2322991688
2604	0.2322894841
2605	0.2322869872
2606	0.2322803763
2607	0.2322641068
2608	0.232253857
2609	0.232245354
2610	0.23223217
2611	0.232215821
2612	0.2322040068
2613	0.2321853304
2614	0.2321766543
2615	0.2321650034
2616	0.232160972
2617	0.2321491344
2618	0.2321422886
2619	0.2321325118
2620	0.232110791
2621	0.2321040847
2622	0.2320867134
2623	0.2320716523
2624	0.2320608115
2625	0.232054841
2626	0.2320443577
2627	0.2320367644
2628	0.232019592
2629	0.2320109698
2630	0.2319934454
2631	0.2319771986
2632	0.2319623327
2633	0.2319542758
2634	0.2319368419
2635	0.231927942
2636	0.2319214349
2637	0.2319087917
2638	0.2318976759
2639	0.23188315
2640	0.2318741933
2641	0.2318718659
2642	0.2318681317
2643	0.2318590232
2644	0.2318538299
2645	0.2318470482
2646	0.2318326562
2647	0.2318247704
2648	0.2318082082
2649	0.2317996886
2650	0.2317830604
2651	0.2317654835
2652	0.2317530305
2653	0.2317385359
2654	0.2317120593
2655	0.2316984357
2656	0.2316870165
2657	0.231678914
2658	0.2316667753
2659	0.2316601125
2660	0.2316565324
2661	0.2316302707
2662	0.2316154639
2663	0.2316087679
2664	0.2315859126
2665	0.2315740716
2666	0.231568872
2667	0.2315435474
2668	0.2315325459
2669	0.2315224293
2670	0.2315172492
2671	0.2315092993
2672	0.2315028295
2673	0.2314960736
2674	0.2314880051
2675	0.231478151
2676	0.2314698145
2677	0.2314529692
2678	0.2314465242
2679	0.2314355042
2680	0.2314276675
2681	0.2314164675
2682	0.2314049248
2683	0.231397239
2684	0.2313857895
2685	0.2313752704
2686	0.2313668772
2687	0.2313534291
2688	0.2313486546
2689	0.2313456353
2690	0.2313353933
2691	0.2313338065
2692	0.2313256001
2693	0.2313118541
2694	0.2312988096
2695	0.2312891813
2696	0.2312819564
2697	0.2312595653
2698	0.2312504064
2699	0.2312339089
2700	0.2312175583
2701	0.2312054973
2702	0.2311951295
2703	0.2311843622
2704	0.2311673046
2705	0.2311573499
2706	0.2311438437
2707	0.231136147
2708	0.23112243
2709	0.2311160597
2710	0.2311022127
2711	0.2310965945
2712	0.2310879584
2713	0.2310737453
2714	0.2310630566
2715	0.2310530556
2716	0.2310410669
2717	0.2310345153
2718	0.2310214405
2719	0.2310162149
2720	0.2310078637
2721	0.2309758758
2722	0.2309633089
2723	0.2309466227
2724	0.2309363472
2725	0.230931018
2726	0.2309240325
2727	0.2309166942
2728	0.2309107077
2729	0.230905882
2730	0.2308968656
2731	0.2308804915
2732	0.2308662526
2733	0.2308565806
2734	0.2308460643
2735	0.2308314497
2736	0.2308185985
2737	0.2308131682
2738	0.2308080225
2739	0.2307962344
2740	0.2307878836
2741	0.2307715846
2742	0.2307672318
2743	0.2307601027
2744	0.2307384945
2745	0.2307267717
2746	0.2307215905
2747	0.230710582
2748	0.2306994381
2749	0.2306871789
2750	0.2306823592
2751	0.2306669413
2752	0.2306518115
2753	0.2306268535
2754	0.2306213335
2755	0.2306099559
2756	0.2305961062
2757	0.2305849902
2758	0.230572862
2759	0.2305659518
2760	0.2305614562
2761	0.2305533089
2762	0.2305468647
2763	0.2305417349
2764	0.2305284308
2765	0.2305168384
2766	0.2305038161
2767	0.2304976295
2768	0.2304897908
2769	0.2304766726
2770	0.2304633563
2771	0.2304483402
2772	0.2304428385
2773	0.2304293384
2774	0.2304136849
2775	0.2303991137
2776	0.2303857631
2777	0.2303783506
2778	0.2303699634
2779	0.2303649322
2780	0.2303526958
2781	0.2303458438
2782	0.2303323038
2783	0.2303243547
2784	0.2303088021
2785	0.2303025827
2786	0.2302972875
2787	0.2302827024
2788	0.2302714618
2789	0.2302656693
2790	0.2302617527
2791	0.2302550537
2792	0.2302396336
2793	0.2302335681
2794	0.2302272707
2795	0.2302029882
2796	0.2301938981
2797	0.230186735
2798	0.2301823784
2799	0.2301767498
2800	0.23017248
2801	0.230172066
2802	0.2301654995
2803	0.2301626454
2804	0.230151604
2805	0.2301397965
2806	0.2301344741
2807	0.2301285623
2808	0.23012441
2809	0.2301154355
2810	0.2301122392
2811	0.2301048045
2812	0.2301026893
2813	0.2300961134
2814	0.2300900797
2815	0.2300824552
2816	0.2300781513
2817	0.2300734145
2818	0.2300665569
2819	0.2300572603
2820	0.2300345708
2821	0.2300249689
2822	0.2300156629
2823	0.2300028156
2824	0.2299882089
2825	0.2299644474
2826	0.229951597
2827	0.229945861
2828	0.2299373218
2829	0.2299222983
2830	0.2299178113
2831	0.2299111391
2832	0.2299006913
2833	0.2298894254
2834	0.2298793273
2835	0.2298725889
2836	0.2298620176
2837	0.2298548788
2838	0.2298451642
2839	0.2298393911
2840	0.2298305535
2841	0.229812373
2842	0.2298113238
2843	0.2298009813
2844	0.2297899641
2845	0.2297812798
2846	0.2297722376
2847	0.2297623453
2848	0.2297519032
2849	0.2297473815
2850	0.229736361
2851	0.2297134233
2852	0.2297005648
2853	0.2296960507
2854	0.2296864091
2855	0.2296830057
2856	0.2296749838
2857	0.2296596607
2858	0.2296443066
2859	0.229632114
2860	0.229626999
2861	0.2296174138
2862	0.2296057833
2863	0.2295908303
2864	0.2295804883
2865	0.2295684161
2866	0.2295619427
2867	0.2295568111
2868	0.2295394827
2869	0.2295270926
2870	0.2295054338
2871	0.2294959752
2872	0.2294849115
2873	0.2294706324
2874	0.2294658157
2875	0.2294584216
2876	0.2294517425
2877	0.2294412572
2878	0.2294269837
2879	0.2294193403
2880	0.2294045736
2881	0.2293922236
2882	0.2293765853
2883	0.2293677226
2884	0.2293575004
2885	0.229349949
2886	0.2293399529
2887	0.2293283357
2888	0.2293157366
2889	0.2293069389
2890	0.2292983499
2891	0.2292912
2892	0.2292834369
2893	0.2292780598
2894	0.2292733892
2895	0.2292620832
2896	0.2292488681
2897	0.2292371655
2898	0.2292329083
2899	0.2292222305
2900	0.2292147022
2901	0.2292029343
2902	0.2291890425
2903	0.2291795636
2904	0.2291771426
2905	0.2291686716
2906	0.2291641568
2907	0.2291562199
2908	0.229150233
2909	0.2291426276
2910	0.2291279957
2911	0.2291151926
2912	0.229110766
2913	0.229101685
2914	0.2290891988
2915	0.2290821482
2916	0.2290738268
2917	0.2290626065
2918	0.2290582371
2919	0.2290516857
2920	0.2290444798
2921	0.2290369893
2922	0.2290297413
2923	0.229026814
2924	0.2290182493
